index,uid,name,category,base,modifier,description,tags,svg_master,svg_themed_pattern,png_pattern,sizes,themes
885,NE0885,yawn_right_tear,sleep,yawn,right_tear,Original Neutrino emoji: yawn with right-side tear drop.,sleep|yawn|tired|tear,svg/master/yawn_right_tear.svg,svg/{theme}/yawn_right_tear.svg,png/{theme}/{size}/yawn_right_tear.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
886,NE0886,yawn_cheek_blush,sleep,yawn,cheek_blush,Original Neutrino emoji: yawn with cheek blush marks.,sleep|yawn|tired|blush,svg/master/yawn_cheek_blush.svg,svg/{theme}/yawn_cheek_blush.svg,png/{theme}/{size}/yawn_cheek_blush.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
887,NE0887,yawn_halo,sleep,yawn,halo,Original Neutrino emoji: yawn with halo ring.,sleep|yawn|tired|angel,svg/master/yawn_halo.svg,svg/{theme}/yawn_halo.svg,png/{theme}/{size}/yawn_halo.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
888,NE0888,yawn_tiny_horns,sleep,yawn,tiny_horns,Original Neutrino emoji: yawn with small horns.,sleep|yawn|tired|mischief,svg/master/yawn_tiny_horns.svg,svg/{theme}/yawn_tiny_horns.svg,png/{theme}/{size}/yawn_tiny_horns.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
889,NE0889,yawn_party_hat,sleep,yawn,party_hat,Original Neutrino emoji: yawn with party hat.,sleep|yawn|tired|party,svg/master/yawn_party_hat.svg,svg/{theme}/yawn_party_hat.svg,png/{theme}/{size}/yawn_party_hat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
890,NE0890,yawn_sunglasses_badge,sleep,yawn,sunglasses_badge,Original Neutrino emoji: yawn with small sunglasses badge.,sleep|yawn|tired|badge|cool,svg/master/yawn_sunglasses_badge.svg,svg/{theme}/yawn_sunglasses_badge.svg,png/{theme}/{size}/yawn_sunglasses_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
891,NE0891,yawn_monocle_badge,sleep,yawn,monocle_badge,Original Neutrino emoji: yawn with small monocle badge.,sleep|yawn|tired|badge|inspect,svg/master/yawn_monocle_badge.svg,svg/{theme}/yawn_monocle_badge.svg,png/{theme}/{size}/yawn_monocle_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
892,NE0892,yawn_medical_mask,sleep,yawn,medical_mask,Original Neutrino emoji: yawn with medical mask overlay.,sleep|yawn|tired|mask|health,svg/master/yawn_medical_mask.svg,svg/{theme}/yawn_medical_mask.svg,png/{theme}/{size}/yawn_medical_mask.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
893,NE0893,yawn_thermometer,sleep,yawn,thermometer,Original Neutrino emoji: yawn with thermometer accent.,sleep|yawn|tired|fever,svg/master/yawn_thermometer.svg,svg/{theme}/yawn_thermometer.svg,png/{theme}/{size}/yawn_thermometer.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
894,NE0894,yawn_headphones,sleep,yawn,headphones,Original Neutrino emoji: yawn with headphones overlay.,sleep|yawn|tired|audio,svg/master/yawn_headphones.svg,svg/{theme}/yawn_headphones.svg,png/{theme}/{size}/yawn_headphones.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
895,NE0895,yawn_crown,sleep,yawn,crown,Original Neutrino emoji: yawn with small crown.,sleep|yawn|tired|royal,svg/master/yawn_crown.svg,svg/{theme}/yawn_crown.svg,png/{theme}/{size}/yawn_crown.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
896,NE0896,yawn_cap,sleep,yawn,cap,Original Neutrino emoji: yawn with baseball cap.,sleep|yawn|tired|cap,svg/master/yawn_cap.svg,svg/{theme}/yawn_cap.svg,png/{theme}/{size}/yawn_cap.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
897,NE0897,yawn_heart_badge,sleep,yawn,heart_badge,Original Neutrino emoji: yawn with small heart badge.,sleep|yawn|tired|love|badge,svg/master/yawn_heart_badge.svg,svg/{theme}/yawn_heart_badge.svg,png/{theme}/{size}/yawn_heart_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
898,NE0898,yawn_question_badge,sleep,yawn,question_badge,Original Neutrino emoji: yawn with question badge.,sleep|yawn|tired|question|badge,svg/master/yawn_question_badge.svg,svg/{theme}/yawn_question_badge.svg,png/{theme}/{size}/yawn_question_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
899,NE0899,yawn_exclamation_badge,sleep,yawn,exclamation_badge,Original Neutrino emoji: yawn with exclamation badge.,sleep|yawn|tired|alert|badge,svg/master/yawn_exclamation_badge.svg,svg/{theme}/yawn_exclamation_badge.svg,png/{theme}/{size}/yawn_exclamation_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
900,NE0900,yawn_neutrino_orbit,sleep,yawn,neutrino_orbit,Original Neutrino emoji: yawn with Neutrino orbit mark.,sleep|yawn|tired|neutrino|orbit,svg/master/yawn_neutrino_orbit.svg,svg/{theme}/yawn_neutrino_orbit.svg,png/{theme}/{size}/yawn_neutrino_orbit.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
901,NE0901,sick_plain,health,sick,plain,Original Neutrino emoji: sick with base expression only.,health|sick|ill,svg/master/sick_plain.svg,svg/{theme}/sick_plain.svg,png/{theme}/{size}/sick_plain.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
902,NE0902,sick_soft_shadow,health,sick,soft_shadow,Original Neutrino emoji: sick with extra soft drop shadow.,health|sick|ill|depth,svg/master/sick_soft_shadow.svg,svg/{theme}/sick_soft_shadow.svg,png/{theme}/{size}/sick_soft_shadow.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
903,NE0903,sick_sparkle,health,sick,sparkle,Original Neutrino emoji: sick with sparkle accent.,health|sick|ill|sparkle,svg/master/sick_sparkle.svg,svg/{theme}/sick_sparkle.svg,png/{theme}/{size}/sick_sparkle.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
904,NE0904,sick_left_sweat,health,sick,left_sweat,Original Neutrino emoji: sick with left-side sweat drop.,health|sick|ill|sweat,svg/master/sick_left_sweat.svg,svg/{theme}/sick_left_sweat.svg,png/{theme}/{size}/sick_left_sweat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
905,NE0905,sick_right_tear,health,sick,right_tear,Original Neutrino emoji: sick with right-side tear drop.,health|sick|ill|tear,svg/master/sick_right_tear.svg,svg/{theme}/sick_right_tear.svg,png/{theme}/{size}/sick_right_tear.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
906,NE0906,sick_cheek_blush,health,sick,cheek_blush,Original Neutrino emoji: sick with cheek blush marks.,health|sick|ill|blush,svg/master/sick_cheek_blush.svg,svg/{theme}/sick_cheek_blush.svg,png/{theme}/{size}/sick_cheek_blush.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
907,NE0907,sick_halo,health,sick,halo,Original Neutrino emoji: sick with halo ring.,health|sick|ill|angel,svg/master/sick_halo.svg,svg/{theme}/sick_halo.svg,png/{theme}/{size}/sick_halo.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
908,NE0908,sick_tiny_horns,health,sick,tiny_horns,Original Neutrino emoji: sick with small horns.,health|sick|ill|mischief,svg/master/sick_tiny_horns.svg,svg/{theme}/sick_tiny_horns.svg,png/{theme}/{size}/sick_tiny_horns.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
909,NE0909,sick_party_hat,health,sick,party_hat,Original Neutrino emoji: sick with party hat.,health|sick|ill|party,svg/master/sick_party_hat.svg,svg/{theme}/sick_party_hat.svg,png/{theme}/{size}/sick_party_hat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
910,NE0910,sick_sunglasses_badge,health,sick,sunglasses_badge,Original Neutrino emoji: sick with small sunglasses badge.,health|sick|ill|badge|cool,svg/master/sick_sunglasses_badge.svg,svg/{theme}/sick_sunglasses_badge.svg,png/{theme}/{size}/sick_sunglasses_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
911,NE0911,sick_monocle_badge,health,sick,monocle_badge,Original Neutrino emoji: sick with small monocle badge.,health|sick|ill|badge|inspect,svg/master/sick_monocle_badge.svg,svg/{theme}/sick_monocle_badge.svg,png/{theme}/{size}/sick_monocle_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
912,NE0912,sick_medical_mask,health,sick,medical_mask,Original Neutrino emoji: sick with medical mask overlay.,health|sick|ill|mask,svg/master/sick_medical_mask.svg,svg/{theme}/sick_medical_mask.svg,png/{theme}/{size}/sick_medical_mask.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
913,NE0913,sick_thermometer,health,sick,thermometer,Original Neutrino emoji: sick with thermometer accent.,health|sick|ill|fever,svg/master/sick_thermometer.svg,svg/{theme}/sick_thermometer.svg,png/{theme}/{size}/sick_thermometer.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
914,NE0914,sick_headphones,health,sick,headphones,Original Neutrino emoji: sick with headphones overlay.,health|sick|ill|audio,svg/master/sick_headphones.svg,svg/{theme}/sick_headphones.svg,png/{theme}/{size}/sick_headphones.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
915,NE0915,sick_crown,health,sick,crown,Original Neutrino emoji: sick with small crown.,health|sick|ill|royal,svg/master/sick_crown.svg,svg/{theme}/sick_crown.svg,png/{theme}/{size}/sick_crown.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
916,NE0916,sick_cap,health,sick,cap,Original Neutrino emoji: sick with baseball cap.,health|sick|ill|cap,svg/master/sick_cap.svg,svg/{theme}/sick_cap.svg,png/{theme}/{size}/sick_cap.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
917,NE0917,sick_heart_badge,health,sick,heart_badge,Original Neutrino emoji: sick with small heart badge.,health|sick|ill|love|badge,svg/master/sick_heart_badge.svg,svg/{theme}/sick_heart_badge.svg,png/{theme}/{size}/sick_heart_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
918,NE0918,sick_question_badge,health,sick,question_badge,Original Neutrino emoji: sick with question badge.,health|sick|ill|question|badge,svg/master/sick_question_badge.svg,svg/{theme}/sick_question_badge.svg,png/{theme}/{size}/sick_question_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
919,NE0919,sick_exclamation_badge,health,sick,exclamation_badge,Original Neutrino emoji: sick with exclamation badge.,health|sick|ill|alert|badge,svg/master/sick_exclamation_badge.svg,svg/{theme}/sick_exclamation_badge.svg,png/{theme}/{size}/sick_exclamation_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
920,NE0920,sick_neutrino_orbit,health,sick,neutrino_orbit,Original Neutrino emoji: sick with Neutrino orbit mark.,health|sick|ill|neutrino|orbit,svg/master/sick_neutrino_orbit.svg,svg/{theme}/sick_neutrino_orbit.svg,png/{theme}/{size}/sick_neutrino_orbit.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
921,NE0921,nauseated_plain,health,nauseated,plain,Original Neutrino emoji: nauseated with base expression only.,health|nauseated|green,svg/master/nauseated_plain.svg,svg/{theme}/nauseated_plain.svg,png/{theme}/{size}/nauseated_plain.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
922,NE0922,nauseated_soft_shadow,health,nauseated,soft_shadow,Original Neutrino emoji: nauseated with extra soft drop shadow.,health|nauseated|green|depth,svg/master/nauseated_soft_shadow.svg,svg/{theme}/nauseated_soft_shadow.svg,png/{theme}/{size}/nauseated_soft_shadow.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
923,NE0923,nauseated_sparkle,health,nauseated,sparkle,Original Neutrino emoji: nauseated with sparkle accent.,health|nauseated|green|sparkle,svg/master/nauseated_sparkle.svg,svg/{theme}/nauseated_sparkle.svg,png/{theme}/{size}/nauseated_sparkle.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
924,NE0924,nauseated_left_sweat,health,nauseated,left_sweat,Original Neutrino emoji: nauseated with left-side sweat drop.,health|nauseated|green|sweat,svg/master/nauseated_left_sweat.svg,svg/{theme}/nauseated_left_sweat.svg,png/{theme}/{size}/nauseated_left_sweat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
925,NE0925,nauseated_right_tear,health,nauseated,right_tear,Original Neutrino emoji: nauseated with right-side tear drop.,health|nauseated|green|tear,svg/master/nauseated_right_tear.svg,svg/{theme}/nauseated_right_tear.svg,png/{theme}/{size}/nauseated_right_tear.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
926,NE0926,nauseated_cheek_blush,health,nauseated,cheek_blush,Original Neutrino emoji: nauseated with cheek blush marks.,health|nauseated|green|blush,svg/master/nauseated_cheek_blush.svg,svg/{theme}/nauseated_cheek_blush.svg,png/{theme}/{size}/nauseated_cheek_blush.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
927,NE0927,nauseated_halo,health,nauseated,halo,Original Neutrino emoji: nauseated with halo ring.,health|nauseated|green|angel,svg/master/nauseated_halo.svg,svg/{theme}/nauseated_halo.svg,png/{theme}/{size}/nauseated_halo.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
928,NE0928,nauseated_tiny_horns,health,nauseated,tiny_horns,Original Neutrino emoji: nauseated with small horns.,health|nauseated|green|mischief,svg/master/nauseated_tiny_horns.svg,svg/{theme}/nauseated_tiny_horns.svg,png/{theme}/{size}/nauseated_tiny_horns.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
929,NE0929,nauseated_party_hat,health,nauseated,party_hat,Original Neutrino emoji: nauseated with party hat.,health|nauseated|green|party,svg/master/nauseated_party_hat.svg,svg/{theme}/nauseated_party_hat.svg,png/{theme}/{size}/nauseated_party_hat.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
930,NE0930,nauseated_sunglasses_badge,health,nauseated,sunglasses_badge,Original Neutrino emoji: nauseated with small sunglasses badge.,health|nauseated|green|badge|cool,svg/master/nauseated_sunglasses_badge.svg,svg/{theme}/nauseated_sunglasses_badge.svg,png/{theme}/{size}/nauseated_sunglasses_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
931,NE0931,nauseated_monocle_badge,health,nauseated,monocle_badge,Original Neutrino emoji: nauseated with small monocle badge.,health|nauseated|green|badge|inspect,svg/master/nauseated_monocle_badge.svg,svg/{theme}/nauseated_monocle_badge.svg,png/{theme}/{size}/nauseated_monocle_badge.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
932,NE0932,nauseated_medical_mask,health,nauseated,medical_mask,Original Neutrino emoji: nauseated with medical mask overlay.,health|nauseated|green|mask,svg/master/nauseated_medical_mask.svg,svg/{theme}/nauseated_medical_mask.svg,png/{theme}/{size}/nauseated_medical_mask.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
933,NE0933,nauseated_thermometer,health,nauseated,thermometer,Original Neutrino emoji: nauseated with thermometer accent.,health|nauseated|green|fever,svg/master/nauseated_thermometer.svg,svg/{theme}/nauseated_thermometer.svg,png/{theme}/{size}/nauseated_thermometer.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
934,NE0934,nauseated_headphones,health,nauseated,headphones,Original Neutrino emoji: nauseated with headphones overlay.,health|nauseated|green|audio,svg/master/nauseated_headphones.svg,svg/{theme}/nauseated_headphones.svg,png/{theme}/{size}/nauseated_headphones.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
935,NE0935,nauseated_crown,health,nauseated,crown,Original Neutrino emoji: nauseated with small crown.,health|nauseated|green|royal,svg/master/nauseated_crown.svg,svg/{theme}/nauseated_crown.svg,png/{theme}/{size}/nauseated_crown.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
936,NE0936,nauseated_cap,health,nauseated,cap,Original Neutrino emoji: nauseated with baseball cap.,health|nauseated|green|cap,svg/master/nauseated_cap.svg,svg/{theme}/nauseated_cap.svg,png/{theme}/{size}/nauseated_cap.png,16|32|64|128,classic_yellow|neutrino_blue|graphite_dark|forest_mint|royal_purple|solar_gold|candy_pink|aqua_cyan|lava_orange|mono_ink
